Numero,Classe,SousClasse,GaborFeature0,GaborFeature1,GaborFeature2,GaborFeature3,GaborFeature4,GaborFeature5,GaborFeature6,GaborFeature7,GaborFeature8,GaborFeature9,GaborFeature10,GaborFeature11,GaborFeature12,GaborFeature13,GaborFeature14,GaborFeature15,GaborFeature16,GaborFeature17,GaborFeature18,GaborFeature19,GaborFeature20,GaborFeature21,GaborFeature22,GaborFeature23,Y_Feature,Cr_Feature,Cb_Feature
2056,ARTIFICIEL,RUE,0.10567175848273497,0.00017512194456060468,0.8272528478216835,0.3490526330861249,1.2092260401528232,0.6314361592199382,0.6031568082273934,0.5164056160474919,1.6600340336887862,0.7000207907873852,0.4141923328293325,0.22399408059290127,0.2592923748571855,1.904812172463712,2.2576190917223777,2.3718826171092946,0.6269548590196844,0.929721264574354,0.5673942806711159,0.3145666548313966,3.4424051323814555,0.8099993687849659,0.4267649381506407,0.2884175326739539,0.5239773704369246,-0.6538988487358918,0.27397803632059314
711,ARTIFICIEL,AUTOROUTE,-0.4983757790851269,-0.4444754280892249,-0.5495763909340851,-0.6306460822399877,0.2269592047569812,-0.3442029429280613,-0.3694895060217754,-0.4618964988832473,4.206121762423861,0.7649312853896577,-0.07759186601318843,-0.06794421363172977,0.1398892802329446,0.6527574384053761,0.31794481690888576,0.7834070963118471,0.646651248973279,0.14784490893498176,-0.17730082292262198,-0.4265119278574295,-0.011794842766959857,-0.30695202168560193,-0.3615942473196506,-0.4902033336771347,-0.01841188181540609,-0.1388274008995512,-0.8170448729463942
1020,ARTIFICIEL,VILLE,-0.1545026139120882,0.5260768637973979,0.5222372659302137,2.9170020626630664,0.43358110012195,2.183286113437461,1.204558830601573,1.117713752401854,-0.2556897537415135,0.4734897148429481,0.5660174493862993,0.6346938904182691,0.8611364012644311,3.6316184608940727,2.5277940564534056,1.916911332876479,-0.3956180262690895,0.4574467061225888,0.6168248260160207,0.35611315020416,-0.10990029664548834,2.877958909976276,1.5336271825144596,1.2271022819184012,0.21979676327370268,0.4494548924043963,-0.13478753749398914
1382,NATUREL,MONTAGNE,-0.4837016505360822,-0.4905695795850279,-0.5777474669900031,-0.6275212249737011,-0.5605719953782189,-0.4866727733108446,-0.4848423667941297,-0.4203243114996944,-0.5586368279954921,-0.5478605741957766,-0.4899949561096737,-0.4708172082916474,-0.6840991845019235,-0.7881264036620562,-0.6956816754947659,-0.6156606063235293,-0.4719603277952132,-0.5570010570996041,-0.1960231637704246,-0.32525905912908715,-0.5986093861179946,-0.5524890343353995,-0.2830822625723617,-0.3905560436007314,1.0892915208450111,-0.7189117764227793,0.6210202779565748
1687,NATUREL,OPEN_COUNTRY,-0.3799309302548823,-0.4727040769826493,-0.5994519773996312,-0.6595649950773549,0.003046308947745852,-0.4633805063833731,-0.6537032650655626,-0.5520680981887941,-0.06878146123982287,-0.4439631727817159,-0.5519724244864587,-0.5939984204836836,0.15465252606781288,-0.02307926419866791,-0.5293563927924223,-0.7144989010065176,-0.05157739683192773,-0.5582704107199369,-0.6621496698865551,-0.6222530646998543,0.09597220659514202,-0.45249488748284494,-0.5870219464123705,-0.6248534708053187,-1.0150417285173992,-0.4692622487613238,-0.4120424290419649
2274,ARTIFICIEL,RUE,0.4481735926306409,0.15566613284358813,-0.10005770196885484,0.15198334476224876,0.3988227375757406,0.6077929085469742,0.22218606860876766,0.3833545675807682,-0.2875463882638953,0.02804020770893673,0.17797687373092133,0.05214790857748832,-0.4432035752174415,-0.4444877571192843,-0.24788231456650084,-0.4412269677311887,-0.1141366097491693,-0.12331541938064147,-0.0839042273543455,-0.28875328381960075,1.0933074269457554,0.8865775700838047,0.4288462409201294,0.2026903975710253,0.34093109944254285,1.1057713040738602,-0.7953050902415548
408,NATUREL,FORET,0.03824065722205505,-0.1597678191947123,-0.07686057121234947,-0.225552273617912,-0.2026164242911628,0.2566266873540873,0.3311846821486556,0.2846804744094628,-0.20952828493994685,0.2659574126654509,0.41042683670510655,0.2472605641998057,-0.31887873648821835,0.41818666830104106,0.4327109234379967,0.08893707197041291,-0.07226325490707466,0.8422340700383588,0.8809325414891509,0.6279995426293514,0.13145175545214285,0.9332408745300076,1.2879106296636451,0.5591576205570864,0.0993961013295932,-0.13251844389417933,-0.3320929807975858
536,NATUREL,FORET,-0.2531739698025113,-0.3809356784630907,-0.3538603750499853,-0.2907548663512467,0.17148592314665828,0.2922249622511822,0.2174608962417414,0.9966186544872228,0.4149721095530498,0.03871808254161607,-0.0037414043289934642,0.7478264087449791,-0.4468949447453093,-0.5453240644698909,-0.544260637533534,-0.3655586091608447,0.30544163978548433,0.04864003492522189,0.15519022893038728,0.7998718708923159,0.16997790279253233,0.27305997797594783,0.3879620321358014,0.6832989083366057,0.4811857607453299,0.7073524999308939,-0.4972882649428789
2211,ARTIFICIEL,RUE,0.18963388516958046,0.006781502697436043,0.2231286875875928,0.9058955531001404,1.4682877255311204,0.17609833566930622,0.1372342909583571,-0.09013277636916328,1.0855488929190036,1.066809328580837,0.2741917778087408,-0.2950594080223001,-0.5684419988204448,-0.4300461288653226,-0.08604910436788149,-0.3502561267929181,0.10204354186035998,0.9695322488287994,0.04540369884496966,-0.22497462536570373,0.7763605205317113,0.2306626681989256,0.3197504211912497,0.011089278240568552,1.7077165420907188,-0.5986961915400925,0.20100414595844884
2075,ARTIFICIEL,RUE,1.7460793359557432,0.2470964012177152,0.9931340709561152,3.4528430667738816,2.3522978378796933,7.76597152846554,3.537264711295213,4.3386852826633,1.687810888967436,1.4539073415272408,1.085508474641548,0.8035338392793601,-0.33806079383748683,0.11383473906536455,-0.10416735427786088,0.08082165909003987,0.5410859044813185,0.21388743593081566,0.4336438577454463,0.1460787470941899,1.236163921119862,0.6805759713002876,0.9493757051293348,1.4620110416290104,-0.4279703842270761,0.08772033712774037,0.7558104608672078
1691,NATUREL,OPEN_COUNTRY,-0.4192327192347777,-0.3435423796467812,-0.4138485799773546,-0.5797101521591848,-0.5818903448219783,0.026812679314583098,-0.2921897972007345,-0.4360434453155123,-0.1858740267609017,-0.01364626661774397,-0.3134591890630701,-0.4504226817347419,0.6342271372687031,0.07122304240960678,-0.2371530679986005,-0.4862289891370222,-0.39087421240165343,-0.11923949442999715,-0.32775815238009925,-0.4926594660841194,-0.4259587844784709,0.23619438104368665,-0.3639554693968832,-0.5365921293088131,1.2242960529802327,0.4633727210002997,-0.10123002067793448
1894,NATUREL,OPEN_COUNTRY,-0.4304841933705374,-0.4843515253352712,-0.5793249818882997,-0.5255260166362741,-0.3459419300035945,-0.5369685758336704,-0.454035643929558,-0.03132585198274115,-0.5803224649559144,-0.4786024855134418,-0.5255844963680507,-0.13330979369201632,-0.3757732460799561,-0.6240770697288713,-0.6818084682095188,-0.5490410731222929,0.4775283706482205,-0.1978197965242937,-0.3522516665946605,-0.19774071141456487,-0.5876221153573681,-0.6810278083123094,-0.5813265187570439,-0.2952532285704792,1.3717258302778492,-0.08459072212756395,-0.20540682405681635
2422,ARTIFICIEL,GRANDBATIMENT,-0.011621425150643495,-0.3965309939664835,-0.5534413677490196,-0.6389616106981487,-0.6186137296752652,-0.7668169584901998,-0.4136054978394647,-0.5240755044313844,-0.5963375233453724,-0.7556844065002831,-0.4879632015762792,-0.7840359973496458,-0.7418746279306784,-0.8504026518221889,0.08345773906061238,-0.6691319466310451,-0.7810709109998949,-0.7906792116066229,-0.6510852167577436,-0.7691320122821121,0.12733130213879282,-0.3525990023473977,-0.6693934191398178,-0.6868575316035435,0.2686393692940168,0.8747147112671729,-0.5377848615213389
748,ARTIFICIEL,AUTOROUTE,-0.4957072089300213,-0.5304761655797655,-0.6198816682080129,-0.6783746615437829,-0.5067819765381437,-0.6894520733932838,-0.7139243714660305,-0.6510227369247109,-0.3970304806327777,-0.21728090287948712,-0.3990759944995145,-0.556002929695781,-0.17962074929527527,-0.3456820516263816,-0.299141177474674,-0.5523750573324276,-0.3015346107883265,-0.4148519344814993,-0.5635220653542242,-0.6071230803878608,-0.6686468705592534,-0.6745914361213243,-0.6227752108407086,-0.6905189277993021,1.2088259387168518,1.1039468374069277,-0.42587352002506
1742,NATUREL,OPEN_COUNTRY,-0.5200448721877048,-0.5326306308549539,-0.6417238485755031,-0.688849732702454,-0.7850843709230656,-0.7741554247898811,-0.8091629798578605,-0.7331913158353676,-0.5060763453379186,-0.6118680112937206,-0.6301771065584568,-0.6886560699292756,-0.16297199295991002,-0.25054835864076025,-0.5233643713190306,-0.642117779112057,-0.5967211508822269,-0.6298199856261022,-0.6690350875659673,-0.6444205061843157,-0.7114502191423402,-0.7654545592510466,-0.789871504999376,-0.7210679153311962,-1.8812101330648665,1.7028032980860757,-1.7149231979974338
1146,ARTIFICIEL,VILLE,-0.4056198398252381,-0.17051156027128125,0.15715397312634186,2.036059056095093,1.1879082360843454,1.1392778393324838,0.06657284604297665,-0.06109940723607937,0.5110528839495004,1.0368330409372355,0.20846685406008106,-0.2497688692892193,0.4604397083455514,0.7784355194518865,1.7397885615652855,2.434118475683532,-0.08968631653279195,0.1547417070027215,0.1121702958899129,-0.3929045445038629,0.04319258394940028,-0.2320622260013929,-0.0623102920090394,-0.23424370736083866,1.040895657050647,-1.99428706993171,2.4582090119037088
1555,NATUREL,MONTAGNE,-0.5170571249780384,-0.5254687763866202,-0.6290098523641895,-0.6837646051719389,-0.4108506038683905,-0.642793145215625,-0.60412334209374,-0.557767301527654,-0.05880786177293346,-0.06764958564895446,-0.2269471577290155,-0.3156171711165834,-0.5850338872526376,-0.7935928239119515,-0.7610209250247387,-0.710505691689552,-0.5434199711592671,-0.5132108710059416,-0.5898489160410587,-0.5953499879598442,-0.7033105839978788,-0.7217448815418466,-0.6981526386069545,-0.6341577755492358,0.4798007387765314,-1.4230154560227553,1.3106850251614541
457,NATUREL,FORET,-0.5210169697546662,-0.4857326795661577,-0.4504453748643204,-0.4166073215098497,-0.7626382432241852,-0.8045254339404007,-0.3737178277403768,-0.3942316789438958,-0.7726323698499172,-0.7707163714436943,-0.5696080638670081,-0.4982456718449198,-0.7699940224532638,-0.8317709721981352,-0.665450599427291,-0.6187301323080859,-0.8360362049545,-0.7444500808424719,-0.5179198152715331,-0.4374836811848184,-0.7952911658687757,-0.6760569905658013,-0.4709136652117545,-0.4701323954665969,0.31664781435584993,-0.6885852134437541,0.41038502363915297
322,NATUREL,COTE,-0.5222255235642661,-0.5015166337937217,-0.5972383004400277,-0.6104595724178242,-0.7644663952196477,-0.5212348095023353,-0.46521676053278704,-0.4132724871846217,-0.5647369933201971,-0.5821252442188913,-0.16177187520843872,-0.07392428795624288,0.7851686408345248,0.8937835152374352,0.6741918985500788,-0.2172676892358303,-0.6103002904630809,-0.5731547842838194,-0.4147337239157071,-0.42804812190852026,-0.7309456332916813,-0.4999580641502457,-0.4917295108882253,-0.4249769921397539,-1.2074701915984978,-0.5842638432792804,0.8064703323155837
1551,NATUREL,MONTAGNE,-0.3527955431987037,-0.3393911779249968,-0.4637913080131058,-0.4585646198773308,0.054684361001881315,0.22451452593426527,0.2042536723658009,0.20614575924209186,0.19927547130265336,-0.15210866805982715,-0.37790660747339416,-0.3551629877279129,-0.557289455422837,-0.7775508060811309,-0.7951546541242428,-0.7091552955717366,-0.3153864017011421,-0.5032814716297591,-0.4333120841183539,-0.2398561741839084,-0.2891072581076696,-0.22998237351356066,-0.2485454619149233,-0.0061501541093044575,-0.3540145695539752,-0.06176554055837893,0.2728366241839926
1652,NATUREL,OPEN_COUNTRY,-0.4900103422261923,-0.4952158313674567,-0.6036744391900373,-0.6346857004467485,-0.7305630960325167,-0.814135312472089,-0.7040167509011592,-0.3415016913048007,-0.7478293839803531,-0.6979668612011899,-0.6407964634534298,-0.38533289355026784,-0.3714945126849499,-0.56829871696825,-0.7419716743056082,-0.6892323165697687,-0.6377586506765095,-0.6986769404500348,-0.5913352892100174,-0.41120348046475536,-0.5880949014759901,-0.6477480340442104,-0.5983764182572644,-0.3246124076473523,0.12108973432602375,-0.1440671889076474,-0.04765542978382715
1892,NATUREL,OPEN_COUNTRY,-0.293901915901151,-0.3762094175415797,-0.4436793923070095,-0.4784724397289973,-0.010125010849083542,-0.11492612777487972,-0.07408547725729306,-0.05552540793229594,0.12677867728325265,-0.23245831515696536,-0.21806147045835345,0.04843396591263362,1.1242281076692744,-0.2292481017709131,-0.3519367005696953,-0.4124692990012781,0.008284390998400433,-0.3111078146561141,-0.21019818270922366,-0.04780295978163771,0.020053943663077976,-0.1774278482026528,-0.08688076949731106,0.01744674355240259,0.3722187941450433,2.424650023512154,-1.7993370974235263
2080,ARTIFICIEL,RUE,-0.21755521505646194,-0.01924721124239441,0.7837030795860699,1.0821578416858468,0.4459423174457956,1.2382021597853636,1.7547078410100638,1.1525306662614725,0.8918823781729791,1.9141821565894392,1.2394416802022394,0.9144576549431211,1.191954105461963,1.4546020448824868,1.9852246697498888,1.6130685271598784,1.4712431365331904,0.768456357605213,0.8734210151267803,0.5726260444565335,0.2328825984502073,0.5188576137320293,1.2591392882128858,0.8010695895579615,-0.12445565301039195,-0.5529082409704376,0.48098548278529396
2224,ARTIFICIEL,RUE,-0.08747021133192016,-0.12963099864977162,0.058789682460162876,0.03084225018421552,1.2461621078113674,1.3633533588962246,0.4432214268940768,0.21576974691522344,-0.25274832747926346,0.42406865956924017,0.3670096620771538,-0.1970913248494768,-0.6397357406439358,-0.6048982717026724,-0.4790820346961344,-0.4696107433619377,0.12680627069034447,0.3897115498373438,0.01967482176967546,-0.3185029845205047,1.0545310248675648,0.3971885380754317,0.3131270187558209,-0.04943339543899629,0.6860382583052841,1.0037545233834069,-0.4579319037874765
2577,ARTIFICIEL,GRANDBATIMENT,1.80437323653684,2.779939839301303,1.477713869198126,0.7740502705945771,0.5603916764645276,-0.3289766950184524,-0.4886268536431079,-0.5929047825464647,-0.5042272197949128,-0.6434567285583677,-0.7180334440330405,0.748332496105185,-0.6604824948682954,-0.8154870935543347,-0.8552179963645848,-0.4728882286570597,-0.2413230265170397,-0.5365384750722523,-0.6471924319011623,-0.39651250127395904,1.8274933269762743,0.5908235916608536,-0.05302162940587755,-0.2191567348599378,2.5336938851887063,-0.26947096651169866,0.4398899390135045
986,ARTIFICIEL,VILLE,3.5236799409360904,1.4003901052382113,-0.11214145648622006,-0.19001467732385469,1.1225972095430476,0.26977458999636195,-0.4791298193360127,-0.6229850239586824,-0.6136674031284434,-0.2353802171428833,-0.5689691396414486,-0.7003419135080864,0.030973517261692163,-0.11776665326557,-0.2916259106040458,-0.2672382264119784,-0.6852292094630055,-0.2288059593725693,-0.6234179766684396,-0.7168751685688884,0.7257434408647048,0.0920074320577284,-0.5475440133801566,-0.6222994695938253,0.26319189870956833,-0.7988558068088863,0.01004118865101376
513,NATUREL,FORET,-0.3300555304092149,-0.3910041985038352,-0.3707756219148297,0.11517644925857914,-0.3919262469681643,0.2715344804535794,0.7576950599816005,1.4605592829128942,-0.3895060240335241,0.3302820655996586,0.6631889321874923,0.8391238369416235,-0.2849382098595953,-0.4772148720071282,-0.4268611651070328,-0.23545552191479285,-0.5053000019004381,-0.0038302043205740905,0.11949693345694301,0.6581087105830129,-0.08303304950814742,-0.057286607005430014,0.5647481351263407,1.6846561615496325,0.7299909135109327,-1.077292638061868,0.8150697548870028
1965,NATUREL,OPEN_COUNTRY,0.1480048994120085,-0.20717525385992602,-0.35100906885536604,-0.2790361977838249,-0.1233883430499672,-0.5567652852765782,-0.4304584445495929,-0.2473639410223616,-0.4609622712437002,-0.6418604449800905,-0.4342985498574942,-0.18980155959581094,0.4956943563937206,0.2577080489611952,-0.2853596973833912,-0.4855211068189648,-0.4003152265427423,-0.3889277301541264,-0.3787618656774839,-0.16222413597477794,-0.18964520731436046,-0.4940650672511877,-0.4992558827226602,-0.3450110767164749,-1.2895424287181243,-0.5075975468030519,-1.4442390748729397
813,ARTIFICIEL,AUTOROUTE,-0.5303777012909239,-0.5372921818029792,-0.6461078851525643,-0.7139503422762966,-0.7790347655036947,-0.8681375233592465,-0.8279517843802723,-0.7746650438591329,-0.4895966035419052,-0.6327533106107744,-0.5363938209786745,-0.6330182681049475,-0.057069950818991015,-0.6258859626628377,-0.704280389183874,-0.6933418839320918,-0.5027656919948678,-0.6092832401095029,-0.6960981538152715,-0.7250802666849543,-0.7592801394444859,-0.7549433247400832,-0.8042123290896794,-0.8096207823549217,2.1859904154762373,0.6031816160193879,-3.2897154023026283
2489,ARTIFICIEL,GRANDBATIMENT,0.8777621917698638,0.5263036802110009,1.1485612313262958,2.6728194705170707,2.9769527905357305,0.9047082079080141,0.25450689889697165,-0.2008072093813162,0.0511914993743789,-0.03781189341434687,-0.3960332393416635,-0.42110373265440215,-0.5259845284632606,-0.5088688117428,-0.6123966130163786,-0.5819716261662939,0.13276312218291028,-0.2571955399406517,-0.3650879694250465,-0.4618407243665587,1.6463275247098597,0.4069144860830653,0.3478810981820317,0.06220649291207556,-0.329167105938034,0.12386140228095767,0.11471809528562266
2336,ARTIFICIEL,GRANDBATIMENT,0.6813137511655029,0.5094999845129504,0.14729372820520684,0.10328407669081892,0.4128991301531099,-0.05310789625759322,-0.4686240067648052,-0.5279242468560141,-0.10092475390710504,-0.3232659621558219,-0.4731886301412277,0.7917120409930134,-0.7541108710334338,-0.8443526553974762,7.211399432725113,11.106573630683918,-0.666372091451197,-0.7484167078635855,-0.4133957326671252,3.0610942742531733,0.16360273548605506,-0.448915694749491,-0.4214902141325738,-0.22809670572189064,-0.5667589077639411,-0.5560612862707143,1.1941503761551722
2392,ARTIFICIEL,GRANDBATIMENT,0.058399128193964436,0.10572543488890278,0.27825492258182105,0.5812755004646397,0.3981296160817655,-0.2933503091487854,-0.38224384390023175,0.02934730019482908,-0.08934653897007057,-0.27521663276161384,-0.4563569954187121,-0.51223238393734,-0.6893219157833558,-0.7509426369937657,-0.6969678396774285,-0.6079049381103666,-0.48126898579142896,-0.5614327803905058,-0.5797885989186795,-0.5752716892774872,0.9745621618520643,-0.1796036473811514,-0.2558451634041012,0.0589974651702326,0.5724258989652423,-1.467387402612104,1.3388602542323431
2030,NATUREL,OPEN_COUNTRY,-0.3363409722826613,-0.2605122066222773,-0.3160371158058026,-0.4591528122370736,0.18723812505539966,0.8241262283189528,2.2792591529231827,1.3890336258719866,-0.013294922870764494,2.3527616656959083,2.5740666492561965,2.415818650655982,1.5049811751362872,1.455015598808436,0.9816960694782234,0.9120486030139286,-0.1252763991918453,-0.04674196685958288,0.4888352567537039,0.6993335838359658,-0.5000105907403345,-0.2609958401568188,0.10883589188607228,-0.01170652418842189,-0.5703697714194843,-2.380576682085476,0.9671646871593336
2476,ARTIFICIEL,GRANDBATIMENT,1.064199512668938,-0.011181630629471407,-0.3065046016316321,-0.5757329359468981,-0.2278845872575139,-0.8272557558000422,-0.9007325967908628,-0.8522663117878744,-0.7493274922735143,-0.8272888827868521,-0.8702254541105771,-0.8927251372869915,-0.7847125119454904,-0.9089155079108484,-0.9415905682640238,-0.9014593082745438,-0.8278091753229436,-0.8568251883387188,-0.8706277362107825,-0.8871762037854782,-0.27876387793273355,-0.7176840638870599,-0.8668205099457871,-0.8619307785396287,-0.38037720361917465,-1.4226600218252696,-1.2372186845592672
1029,ARTIFICIEL,VILLE,-0.2760104890290857,0.7483168715697781,0.9225408943150948,0.7421872116611287,-0.4671349170893621,-0.13324035295295164,1.255950926414927,0.07854393239294911,-0.6594496497415913,-0.3550006728148923,-0.20034781864894885,0.024015223587780736,-0.2036248806847112,0.33468067922993955,0.7162649662280429,0.572933040916987,-0.4152312409924228,-0.4469049232403462,-0.15072658908111128,0.007384857346005236,-0.6553225281930739,-0.17030284236322102,0.8638398478528082,0.17513774999703755,0.6594256180892483,0.1937056552893147,-0.05624073179273152
1945,NATUREL,OPEN_COUNTRY,-0.5202390796809171,-0.4864139485281842,-0.4752736347181288,-0.4339522621800105,-0.8250718811086181,-0.575625229182855,0.08897659286931574,0.3449836236350274,-0.7096590513206443,-0.34535929167798624,0.2338517378019621,1.1188546476400605,-0.25532267469703485,-0.562684701585806,-0.2231290314270352,0.22994015218754205,-0.7040589513548384,-0.4828077467965149,0.09675877040283706,0.5760247163359448,-0.7732617666031014,-0.3766527682877266,-0.3016633600689865,0.08121086936878277,-1.239233684931888,3.8465645305538563,-3.033839042401825
1836,NATUREL,OPEN_COUNTRY,-0.3530532470364333,-0.4365738819071119,-0.5384355716128629,-0.6011565991349613,-0.2653816601971914,-0.5025915213116083,-0.4500390965353749,-0.4275855045336597,-0.525322661897182,-0.5450224718984058,-0.5071388208331089,-0.4194408486751272,-0.34711741198169993,-0.5936015193496356,-0.4172317593205497,-0.4860835269081461,-0.5690058618077487,-0.5582834283787561,-0.30384677997512755,-0.0184921037591776,-0.6638022494321656,-0.4587984745119277,-0.5303626468312023,-0.320954602343677,0.38315126650365416,-0.5540003412062607,-0.8653607310173391
575,NATUREL,FORET,-0.1328210557786006,-0.07063019882504652,0.3443825014338598,0.7637263100149089,1.2447617679872145,1.6471310894209557,4.342041349564516,6.0378316119660855,0.15102544513221988,2.3709195183654006,3.606885649720296,6.715341738746995,0.035937031204408075,-0.2448904980820048,0.4084142534746943,1.632111183269728,1.5864420212216197,0.9507357720832748,2.051607243197492,4.072899767274048,0.3654790000786957,1.008184159000397,2.7638678152975333,4.244673302132943,0.06154892321192619,-0.6224500882704499,0.5574906904896425
698,ARTIFICIEL,AUTOROUTE,-0.526647921129169,-0.5012330716211452,-0.5903504581983934,-0.6444677506864531,-0.7527139598425203,-0.6448854020851341,-0.6450755087460049,-0.6152374580596647,-0.3852290239448585,-0.5399097905700152,-0.5231850918845627,-0.5114854655704362,-0.066184485167499,-0.30352049388119473,-0.35334169298469875,-0.4245742393204088,-0.22451089892417048,-0.481758002263706,-0.5006550615243144,-0.5635431873796538,-0.7146864753791641,-0.6318318676790996,-0.6580211120027187,-0.6238432334344938,-1.2194662494462605,-0.32603946560348146,-1.2491199653320273
